区域,链接,标题,户型,面积,朝向,装修,楼层,楼层类型,总价(万),单价(元/平)
青山湖区,https://nc.lianjia.com/ershoufang/103132585382.html,北京东路一号线地铁口  南北通透一个产证小四房,4室2厅,146.49平米,南 北,精装,高楼层(共18层),板楼,160,"10,923"
青山湖区,https://nc.lianjia.com/ershoufang/103133376731.html,精装通透两房，地铁口，商场，医院,2室2厅,83.49平米,南,精装,中楼层(共7层),板楼,89,"10,660"
青山湖区,https://nc.lianjia.com/ershoufang/103133552765.html,热卖好房   面积大适合一家人住   光线好,2室2厅,94.83平米,南 北,简装,中楼层(共8层),暂无数据,59,"6,222"
青山湖区,https://nc.lianjia.com/ershoufang/103133782382.html,热卖房源    适合一家人居住的温馨小屋,3室2厅,106.81平米,南,精装,低楼层(共11层),暂无数据,100,"9,363"
青山湖区,https://nc.lianjia.com/ershoufang/103133599894.html,香溢花城二区花园洋房带院子 上下两层 买一层*一层,4室1厅,148.77平米,南,精装,低楼层(共7层),板楼,290,"19,494"
青山湖区,https://nc.lianjia.com/ershoufang/103133234833.html,热卖房源   价格优惠   适合一家人居住,2室1厅,58.85平米,南 北,简装,中楼层(共7层),暂无数据,35,"5,948"
青山湖区,https://nc.lianjia.com/ershoufang/103133808487.html,此房户型方正，楼层适中，采光好，通风好,2室1厅,82.71平米,南,精装,中楼层(共8层),板楼,87,"10,519"
青山湖区,https://nc.lianjia.com/ershoufang/103133749032.html,中楼层，南北通透，阳台视野开阔，居家便利，停车方便,2室1厅,75.08平米,南 北,精装,中楼层(共7层),板楼,49,"6,527"
青山湖区,https://nc.lianjia.com/ershoufang/103132343391.html,近地铁   热卖房源  楼层好,2室2厅,99.37平米,南,简装,中楼层(共8层),暂无数据,71,"7,146"
青山湖区,https://nc.lianjia.com/ershoufang/103132506643.html,太阳好户型通风 自住装修  地铁近  菜市场近  公摊小,2室2厅,79.81平米,南,简装,中楼层(共8层),板楼,52,"6,516"
青山湖区,https://nc.lianjia.com/ershoufang/103132789491.html,满庭春毛坯小洋房，交通便利，带地暖,3室2厅,103.89平米,南,毛坯,中楼层(共6层),暂无数据,126,"12,129"
青山湖区,https://nc.lianjia.com/ershoufang/103111424027.html,公园旁复式花园洋房，大实用空间，诚心出售。,3室2厅,103.49平米,南,简装,高楼层(共4层),塔楼,98,"9,470"
青山湖区,https://nc.lianjia.com/ershoufang/103115203434.html,万科品牌 精装小三房 楼层好 带露台 价格实惠 诚心卖,3室2厅,88.96平米,南,精装,低楼层(共6层),板楼,97,"10,904"
青山湖区,https://nc.lianjia.com/ershoufang/103116652243.html,青山湖畔湖景一室，环境优美，陪读适宜,1室1厅,40.43平米,南,简装,中楼层(共33层),板塔结合,63,"15,583"
青山湖区,https://nc.lianjia.com/ershoufang/103118060177.html,W科，环境很好，交通便利，安全有保障,1室1厅,39.15平米,南,精装,中楼层(共5层),平房,25,"6,386"
青山湖区,https://nc.lianjia.com/ershoufang/103116963871.html,燕鸣岛公园旁，复式精装四房，可拎包入住,4室2厅,136.42平米,南,精装,高楼层(共8层),板楼,148,"10,849"
青山湖区,https://nc.lianjia.com/ershoufang/103117546352.html,万达旁 户型方正通透 两个阳台 中间楼层 买房首*选,2室1厅,74.39平米,东,毛坯,中楼层(共6层),塔楼,64,"8,604"
青山湖区,https://nc.lianjia.com/ershoufang/103118559095.html,通透户型 明厨明卫，户型方正 大两房 户户有窗 急售,2室2厅,89.56平米,南 北,简装,中楼层(共8层),板楼,50,"5,583"
青山湖区,https://nc.lianjia.com/ershoufang/103118465153.html,火车站地铁口 交通便利 规整小区 房东诚心急售,2室1厅,51.9平米,南,精装,高楼层(共6层),暂无数据,43.5,"8,382"
青山湖区,https://nc.lianjia.com/ershoufang/103117316383.html,罗家集小面积住宅 单身人士 上班族舒适小户型,1室1厅,58.88平米,南 北,精装,中楼层(共18层),板楼,60,"10,191"
青山湖区,https://nc.lianjia.com/ershoufang/103121031167.html,有车位带储藏间艾溪湖边大户型阳光房,3室2厅,87.72平米,南 北,毛坯,高楼层(共12层),板塔结合,124,"14,136"
青山湖区,https://nc.lianjia.com/ershoufang/103118732811.html,原国有单位宿舍！环境干净整洁！,2室1厅,65.29平米,东北,简装,中楼层(共7层),暂无数据,35,"5,361"
青山湖区,https://nc.lianjia.com/ershoufang/103119203403.html,南北朝向空气对流 楼层好 视野开阔 采光充足 配套齐全,2室2厅,71.06平米,南,简装,高楼层(共6层),板楼,65,"9,148"
青山湖区,https://nc.lianjia.com/ershoufang/103120540024.html,环境好 南北   采光好  诚意出售,3室2厅,89.77平米,南 北,简装,低楼层(共6层),暂无数据,78,"8,689"
青山湖区,https://nc.lianjia.com/ershoufang/103122230015.html,青山湖万达旁 上下两层精装修 实惠出售,2室2厅,74.64平米,南,精装,高楼层(共6层),塔楼,50,"6,699"
青山湖区,https://nc.lianjia.com/ershoufang/103122942067.html,邻近4号线地铁口，小区集中供暖,3室2厅,107.61平米,南,毛坯,低楼层(共18层),板楼,112,"10,408"
青山湖区,https://nc.lianjia.com/ershoufang/103123400441.html,世纪风情二期150平的大露台 烧烤种花 小孩的乐园,4室1厅,155.62平米,南 北,精装,低楼层(共16层),板楼,150,"9,639"
青山湖区,https://nc.lianjia.com/ershoufang/103121995364.html,配套成熟，南航教师楼，交通便利距地铁二号线1.2公里,2室2厅,94.01平米,南 北,毛坯,低楼层(共6层),塔楼,75,"7,978"
青山湖区,https://nc.lianjia.com/ershoufang/103121696993.html,青山湖畔 湖东家园 中间楼层 户型通风 采光好 诚售,2室2厅,72.86平米,南,精装,高楼层(共7层),板楼,88,"12,078"
青山湖区,https://nc.lianjia.com/ershoufang/103121031123.html,艾溪湖公园南 溪湖春天毛坯房子  房东诚心卖,2室1厅,112.3平米,南 北,毛坯,高楼层(共12层),板塔结合,145,"12,912"
青山湖区,https://nc.lianjia.com/ershoufang/103122037274.html,环境小区  南航里面   西临上海路  东靠青山湖大道,4室2厅,123.41平米,南,精装,低楼层(共6层),塔楼,100,"8,104"
青山湖区,https://nc.lianjia.com/ershoufang/103122415164.html,广电宿舍带储物间 两室两厅 通透户型 好停车有物业,2室2厅,90.3平米,南,简装,高楼层(共7层),板楼,60,"6,645"
青山湖区,https://nc.lianjia.com/ershoufang/103122282395.html,近梦时代，楼层好，全天太阳，诚心出售！,3室1厅,77.61平米,南,精装,中楼层(共5层),板楼,51.6,"6,649"
青山湖区,https://nc.lianjia.com/ershoufang/103133132933.html,顶楼复式，实际面积大，诚心出售看房方便,5室2厅,136.67平米,南,简装,高楼层(共7层),板楼,123,"9,000"
青山湖区,https://nc.lianjia.com/ershoufang/103131135790.html,万科洋房带50多平大花园  正四房两厅两卫  全天太阳,4室2厅,147.5平米,南 北,精装,低楼层(共8层),板楼,225,"15,255"
青山湖区,https://nc.lianjia.com/ershoufang/103131614185.html,一号线彭家桥站口 厚德花园 带车位 实际一百四 有院子,3室2厅,86.9平米,南 北,精装,低楼层(共11层),暂无数据,99,"11,393"
青山湖区,https://nc.lianjia.com/ershoufang/103132526946.html,南北通透 户型方正 东端户 地铁口,3室2厅,108.16平米,南 北,精装,中楼层(共24层),板塔结合,125,"11,557"
青山湖区,https://nc.lianjia.com/ershoufang/103133223187.html,东站旁 好楼层 三室两卫  精装修 房东诚心,3室2厅,122.28平米,南,精装,高楼层(共18层),暂无数据,119.5,"9,773"
青山湖区,https://nc.lianjia.com/ershoufang/103133289295.html,青山湖旁 电梯房  精品装修 有院子停车方便,3室2厅,86.36平米,南,精装,中楼层(共12层),板楼,72,"8,338"
青山湖区,https://nc.lianjia.com/ershoufang/103132704754.html,实用面积大 户型方正光线好 楼层佳。,3室2厅,127.16平米,南,毛坯,中楼层(共7层),板楼,155,"12,190"
青山湖区,https://nc.lianjia.com/ershoufang/103133552765.html,热卖好房   面积大适合一家人住   光线好,2室2厅,94.83平米,南 北,简装,中楼层(共8层),暂无数据,59,"6,222"
青山湖区,https://nc.lianjia.com/ershoufang/103121444184.html,上坊路2房，业主诚心急售，价格好谈。,2室2厅,80.05平米,南,简装,高楼层(共8层),板楼,47,"5,872"
青山湖区,https://nc.lianjia.com/ershoufang/103108249805.html,世纪风情一期 全明户型 高档公寓 房东诚心出售！,1室1厅,66.81平米,西,简装,低楼层(共23层),塔楼,35,"5,239"
青山湖区,https://nc.lianjia.com/ershoufang/103127974606.html,香溢花城三区 复式洋房得房率高 使用面积大 诚售！,4室2厅,90.42平米,南 北,精装,高楼层(共6层),板楼,150,"16,590"
青山湖区,https://nc.lianjia.com/ershoufang/103137636691.html,香溢花城 青山湖畔 环境优美  品质洋房,2室1厅,88.9平米,西南,其他,低楼层(共33层),板楼,88,"9,899"
青山湖区,https://nc.lianjia.com/ershoufang/103128858198.html,香溢花城二区 精装3房 南 通透户型 看房方便 带车位,3室2厅,113平米,南,精装,高楼层(共6层),板楼,130,"11,505"
青山湖区,https://nc.lianjia.com/ershoufang/103134765627.html,楼梯房，物业低，公摊小，自住紧凑三房，诚售随时看房,3室1厅,89.72平米,南,精装,高楼层(共6层),板楼,53,"5,908"
青山湖区,https://nc.lianjia.com/ershoufang/103116853760.html,户型好中间楼层   精装修  15年建成的房子,2室2厅,94.68平米,南,精装,中楼层(共6层),平房,105,"11,090"
青山湖区,https://nc.lianjia.com/ershoufang/103138943655.html,劳动厅宿舍 2室1厅 南,2室1厅,67.67平米,南,其他,中楼层(共7层),板楼,38.5,"5,690"
青山湖区,https://nc.lianjia.com/ershoufang/103137572468.html,此房是精装房，通风好，小区绿化好，楼层不高出行方便,3室2厅,79.91平米,南 北,其他,低楼层(共6层),板楼,150,"18,772"
青山湖区,https://nc.lianjia.com/ershoufang/103118275789.html,世纪风情三期70年产权住宅正规1房,1室1厅,44.23平米,南,简装,低楼层(共18层),板塔结合,45.8,"10,355"
青山湖区,https://nc.lianjia.com/ershoufang/103137432170.html,隆鑫广场精装修四房 顺外路地铁口 火车站一环线旁,4室2厅,147.16平米,南,其他,低楼层(共18层),板楼,120,"8,155"
青山湖区,https://nc.lianjia.com/ershoufang/103129259870.html,世纪风情精品三房出售南北全通透采光视野好,3室2厅,95.28平米,南,简装,中楼层(共18层),板楼,96,"10,076"
青山湖区,https://nc.lianjia.com/ershoufang/103126272954.html,万科洋房！低密度社区 出门就是公园交通方便,3室2厅,110.2平米,南,精装,中楼层(共6层),板楼,140,"12,705"
青山湖区,https://nc.lianjia.com/ershoufang/103126967857.html,世纪风情3期 万科物业 精装修三房 好楼层 位置好,3室2厅,94.41平米,南,简装,中楼层(共18层),板塔结合,115,"12,181"
青山湖区,https://nc.lianjia.com/ershoufang/103131608439.html,世纪风情三房2厅户型方正出入方便公园旁,3室2厅,109.09平米,南,毛坯,中楼层(共17层),板楼,92.8,"8,507"
青山湖区,https://nc.lianjia.com/ershoufang/103124501970.html,公园旁通透三房，    诚心出售!,3室2厅,94.79平米,南,精装,高楼层(共5层),板楼,100,"10,550"
青山湖区,https://nc.lianjia.com/ershoufang/103123060250.html,世纪风情一期 1室1厅 南,1室1厅,61.5平米,南,精装,高楼层(共23层),塔楼,26,"4,228"
青山湖区,https://nc.lianjia.com/ershoufang/103120820694.html,小区绿化好，万科物业好，旁边寰宇万象湿地公园环境好,1室1厅,44.82平米,南,简装,低楼层(共18层),板楼,62,"13,834"
青山湖区,https://nc.lianjia.com/ershoufang/103120219708.html,得房率高。出行方便，太阳采光都很好,1室1厅,46.43平米,南,精装,低楼层(共1层),板楼,106,"22,831"
青山湖区,https://nc.lianjia.com/ershoufang/103127732981.html,东端户采光好，毛坯大三房从未入住，近地铁口出行便捷,3室1厅,115.2平米,南 北,毛坯,中楼层(共11层),板楼,125,"10,851"
青山湖区,https://nc.lianjia.com/ershoufang/103124843068.html,万科公园里 电梯洋房  2017年次新楼盘 万科物业,3室2厅,110.2平米,南 北,精装,中楼层(共8层),板楼,146,"13,249"
青山湖区,https://nc.lianjia.com/ershoufang/103127514688.html,精装多层复式 楼下正规三房楼上书房与储藏间实120平米,3室2厅,94.13平米,南,精装,高楼层(共6层),板塔结合,92,"9,774"
青山湖区,https://nc.lianjia.com/ershoufang/103139540715.html,双层复式，单价低，带储藏间和地面车位及储藏间,5室2厅,128.49平米,南 北,其他,中楼层(共11层),板塔结合,270,"21,014"
青山湖区,https://nc.lianjia.com/ershoufang/103137663352.html,钦都豫景精装三房，两个产证，143平,3室2厅,142.84平米,南,其他,高楼层(共21层),板楼,150,"10,502"
青山湖区,https://nc.lianjia.com/ershoufang/103139468064.html,世纪风情一期  品质小区  通透三房 诚心卖,3室2厅,138.86平米,南,其他,中楼层(共14层),板楼,135,"9,723"
青山湖区,https://nc.lianjia.com/ershoufang/103139997711.html,南北格局通透采光好小区管理严谨干净整洁小区绿化好,3室2厅,136.89平米,南,其他,高楼层(共33层),板楼,200,"14,611"
青山湖区,https://nc.lianjia.com/ershoufang/103124542340.html,世纪风情一期  新出房源  业主诚心出售   。,3室2厅,122.3平米,南 北,精装,低楼层(共15层),板楼,118,"9,649"
青山湖区,https://nc.lianjia.com/ershoufang/103130211309.html,世纪风情三期精装朝南全天太阳70年产权住宅,1室1厅,44.82平米,南,精装,高楼层(共18层),板楼,45,"10,041"
青山湖区,https://nc.lianjia.com/ershoufang/103131045974.html,房东诚心出售。价钱看中可谈。有想法的联系。,3室2厅,117.55平米,南,简装,中楼层(共8层),板楼,65,"5,530"
青山湖区,https://nc.lianjia.com/ershoufang/103135916829.html,万科品质，次新房 品质高 电梯洋房，小区好位置,3室2厅,110.18平米,南,其他,低楼层(共6层),板楼,135,"12,253"
青山湖区,https://nc.lianjia.com/ershoufang/103119932286.html,高新大道地铁口居家装修温馨小两居总价低实用面积大,2室2厅,88.67平米,南 北,简装,高楼层(共8层),板楼,58,"6,542"
青山湖区,https://nc.lianjia.com/ershoufang/103112315980.html,房子是在青山湖区世纪风情对 面，妇幼保健院楼上的,1室1厅,55.27平米,南 北,精装,高楼层(共16层),板楼,28,"5,067"
青山湖区,https://nc.lianjia.com/ershoufang/103116538358.html,香溢花城三区 全新装修未入住3房 随时看房 诚心出售,3室2厅,88.9平米,南,精装,高楼层(共33层),板楼,160,"17,998"
青山湖区,https://nc.lianjia.com/ershoufang/103139774245.html,溪湖春天正规大复式 一本证 端户 带车位储物间,4室2厅,213.02平米,南 北,其他,低楼层(共11层),板塔结合,210,"9,859"
青山湖区,https://nc.lianjia.com/ershoufang/103123629152.html,房子新。地段好。交通方便。环境优美。管理好,3室2厅,123.51平米,南 北,精装,低楼层(共26层),板楼,210,"17,003"
青山湖区,https://nc.lianjia.com/ershoufang/103106204358.html,世纪风情， 公园，地铁，公交站台门口，商场，医院,3室2厅,96.7平米,南 北,简装,低楼层(共17层),板楼,85,"8,791"
青山湖区,https://nc.lianjia.com/ershoufang/103131954334.html,房东诚心卖，价格好谈，看房提前打电话预约，产证在手,2室1厅,104.26平米,南,简装,中楼层(共8层),板楼,80,"7,674"
青山湖区,https://nc.lianjia.com/ershoufang/103137220132.html,世纪风情三期结婚装修 楼层视野开阔 采光充足,3室2厅,95.68平米,南,精装,高楼层(共18层),板楼,95,"9,929"
青山湖区,https://nc.lianjia.com/ershoufang/103122336391.html,公园旁环境优美，小高层得房率高，通透小三房采光好,3室2厅,96.44平米,南,精装,中楼层(共6层),板楼,105,"10,888"
